0 0 0 0 0 0 0 0 0.00427690981607809
1 0 0 0 0 0 0 0 0.163466630623983
0 1 0 0 0 0 0 0 0.328667637228923
1 1 0 0 0 0 0 0 0.834996465285683
0 0 1 0 0 0 0 0 0.411275914303308
1 0 1 0 0 0 0 0 0.870087983176639
0 1 1 0 0 0 0 0 0.771744258077306
1 1 1 0 0 0 0 0 0.917020523472061
0 0 0 1 0 0 0 0 0.133640417106317
1 0 0 1 0 0 0 0 0.984466999062699
0 1 0 1 0 0 0 0 0.986323540870963
1 1 0 1 0 0 0 0 0.969533250305789
0 0 1 1 0 0 0 0 0.923526747336599
1 0 1 1 0 0 0 0 0.923526747336604
0 1 1 1 0 0 0 0 0.995078183650406
1 1 1 1 0 0 0 0 0.998552703684143
0 0 0 0 1 0 0 0 0.322949894564176
1 0 0 0 1 0 0 0 0.783310078023593
0 1 0 0 1 0 0 0 0.758369614856191
1 1 0 0 1 0 0 0 0.931993145588582
0 0 1 0 1 0 0 0 0.737683047053138
1 0 1 0 1 0 0 0 0.971161119497598
0 1 1 0 1 0 0 0 0.863055878268451
1 1 1 0 1 0 0 0 0.972535023164836
0 0 0 1 1 0 0 0 0.506950055540173
1 0 0 1 1 0 0 0 0.936966506297326
0 1 0 1 1 0 0 0 0.807718582124673
1 1 0 1 1 0 0 0 0.968779275636406
0 0 1 1 1 0 0 0 0.999994686794008
1 0 1 1 1 0 0 0 0.799972212009633
0 1 1 1 1 0 0 0 0.976223566573985
1 1 1 1 1 0 0 0 0.985980848804268
0 0 0 0 0 1 0 0 0.0143072901803387
1 0 0 0 0 1 0 0 0.236219291258821
0 1 0 0 0 1 0 0 0.400659124448637
1 1 0 0 0 1 0 0 0.719396041688528
0 0 1 0 0 1 0 0 0.898759774596735
1 0 1 0 0 1 0 0 0.910565219781761
0 1 1 0 0 1 0 0 0.901940229915887
1 1 1 0 0 1 0 0 0.899746235696527
0 0 0 1 0 1 0 0 0.932254425246024
1 0 0 1 0 1 0 0 0.98139492531744
0 1 0 1 0 1 0 0 0.92352674733661
1 1 0 1 0 1 0 0 0.93325553584625
0 0 1 1 0 1 0 0 1.00002702489914
1 0 1 1 0 1 0 0 0.999969897246419
0 1 1 1 0 1 0 0 1.0000352797841
1 1 1 1 0 1 0 0 0.989787250337409
0 0 0 0 1 1 0 0 0.540367486109492
1 0 0 0 1 1 0 0 0.516310209548004
0 1 0 0 1 1 0 0 0.704269359604909
1 1 0 0 1 1 0 0 0.886508113044214
0 0 1 0 1 1 0 0 0.803940078848164
1 0 1 0 1 1 0 0 0.877156087669118
0 1 1 0 1 1 0 0 0.861587317334302
1 1 1 0 1 1 0 0 0.932156733910439
0 0 0 1 1 1 0 0 0.92049813888973
1 0 0 1 1 1 0 0 0.977055999074092
0 1 0 1 1 1 0 0 1.00001389210779
1 1 0 1 1 1 0 0 0.999914641859135
0 0 1 1 1 1 0 0 1.00002875977534
1 0 1 1 1 1 0 0 1.00002829338851
0 1 1 1 1 1 0 0 0.923060390488112
1 1 1 1 1 1 0 0 0.992564906684156
0 0 0 0 0 0 1 0 0.599566732323586
1 0 0 0 0 0 1 0 0.997353309152851
0 1 0 0 0 0 1 0 0.992829740481622
1 1 0 0 0 0 1 0 0.992662121294474
0 0 1 0 0 0 1 0 0.173956704072076
1 0 1 0 0 0 1 0 0.9999240838898
0 1 1 0 0 0 1 0 0.965402472489199
1 1 1 0 0 0 1 0 0.992749795962921
0 0 0 1 0 0 1 0 0.734195058860747
1 0 0 1 0 0 1 0 0.998561788222942
0 1 0 1 0 0 1 0 1.00004359343518
1 1 0 1 0 0 1 0 0.995966040965595
0 0 1 1 0 0 1 0 0.923526747336605
1 0 1 1 0 0 1 0 0.999938237563295
0 1 1 1 0 0 1 0 1.00002627443236
1 1 1 1 0 0 1 0 1.00002995810865
0 0 0 0 1 0 1 0 0.882512927499707
1 0 0 0 1 0 1 0 0.987584475868414
0 1 0 0 1 0 1 0 0.962718781121204
1 1 0 0 1 0 1 0 0.997490995921255
0 0 1 0 1 0 1 0 0.905782723171475
1 0 1 0 1 0 1 0 0.996329742099328
0 1 1 0 1 0 1 0 0.93068880738466
1 1 1 0 1 0 1 0 0.996861081087448
0 0 0 1 1 0 1 0 0.944640921115402
1 0 0 1 1 0 1 0 0.992854692240739
0 1 0 1 1 0 1 0 0.944917169547883
1 1 0 1 1 0 1 0 0.997110981680592
0 0 1 1 1 0 1 0 0.999998878447813
1 0 1 1 1 0 1 0 1.0000376738986
0 1 1 1 1 0 1 0 0.972724167576552
1 1 1 1 1 0 1 0 0.995943760868083
0 0 0 0 0 1 1 0 0.968894371705674
1 0 0 0 0 1 1 0 0.998479037283046
0 1 0 0 0 1 1 0 0.923526747336611
1 1 0 0 0 1 1 0 0.965514523100946
0 0 1 0 0 1 1 0 0.857146156061779
1 0 1 0 0 1 1 0 1.00003309038351
0 1 1 0 0 1 1 0 0.986446880216948
1 1 1 0 0 1 1 0 0.9999240838898
0 0 0 1 0 1 1 0 1.00002829338852
1 0 0 1 0 1 1 0 0.999180976240626
0 1 0 1 0 1 1 0 0.923526747336618
1 1 0 1 0 1 1 0 0.960036534270223
0 0 1 1 0 1 1 0 1.00002875977534
1 0 1 1 0 1 1 0 0.999938237563295
0 1 1 1 0 1 1 0 1.00004233038641
1 1 1 1 0 1 1 0 0.999719248682004
0 0 0 0 1 1 1 0 0.972434992264043
1 0 0 0 1 1 1 0 0.990620385454784
0 1 0 0 1 1 1 0 0.985308778738499
1 1 0 0 1 1 1 0 0.999981968254508
0 0 1 0 1 1 1 0 0.995198819916148
1 0 1 0 1 1 1 0 0.998874687913048
0 1 1 0 1 1 1 0 0.960051951099229
1 1 1 0 1 1 1 0 0.998779961055538
0 0 0 1 1 1 1 0 0.918926749234997
1 0 0 1 1 1 1 0 0.994115930620194
0 1 0 1 1 1 1 0 0.923526747336619
1 1 0 1 1 1 1 0 1.00003887521717
0 0 1 1 1 1 1 0 0.982785091669736
1 0 1 1 1 1 1 0 0.999909101524804
0 1 1 1 1 1 1 0 0.993342396975495
1 1 1 1 1 1 1 0 0.999610242206848
0 0 0 0 0 0 0 1 0.431406043135279
1 0 0 0 0 0 0 1 0.906193870826687
0 1 0 0 0 0 0 1 0.992989441394113
1 1 0 0 0 0 0 1 0.994420732494961
0 0 1 0 0 0 0 1 0.923526747336602
1 0 1 0 0 0 0 1 0.923526747336604
0 1 1 0 0 0 0 1 1.00003450712123
1 1 1 0 0 0 0 1 1.00002647098008
0 0 0 1 0 0 0 1 0.991738861098046
1 0 0 1 0 0 0 1 0.989328897328433
0 1 0 1 0 0 0 1 0.775026274432363
1 1 0 1 0 0 0 1 0.973562201016074
0 0 1 1 0 0 0 1 0.923526747336606
1 0 1 1 0 0 0 1 4.79938966705395e-05
0 1 1 1 0 0 0 1 0.999998048616299
1 1 1 1 0 0 0 1 0.991832313928034
0 0 0 0 1 0 0 1 0.904739720623567
1 0 0 0 1 0 0 1 0.979215142093487
0 1 0 0 1 0 0 1 0.894763867004408
1 1 0 0 1 0 0 1 0.968576849678087
0 0 1 0 1 0 0 1 1.00002989382972
1 0 1 0 1 0 0 1 0.999986874647311
0 1 1 0 1 0 0 1 1.0000376738986
1 1 1 0 1 0 0 1 0.993590369155661
0 0 0 1 1 0 0 1 0.885503853776394
1 0 0 1 1 0 0 1 0.989268971994364
0 1 0 1 1 0 0 1 0.965320418230796
