00000000 226538 50438049 
00000001 86961 700670 
00000010 21985 70569 
00000011 44911 53098 
00000100 13563 51533 
00000101 20625 22490 
00000110 18524 24155 
00000111 30563 32523 
00001000 18691 115224 
00001001 6883 11783 
00001010 252 256 
00001011 1464 1474 
00001100 0 0 
00001101 1 1 
00001110 213 216 
00001111 823 823 
00010000 68517 167290 
00010001 35839 47621 
00010010 36259 47047 
00010011 105996 109430 
00010100 40159 54327 
00010101 56958 58240 
00010110 84361 93963 
00010111 158468 163294 
00011000 140 237 
00011001 282 330 
00011010 112 122 
00011011 1630 1633 
00011100 50 50 
00011101 10 10 
00011110 173 179 
00011111 1534 1538 
00100000 53900 3217343 
00100001 17079 82637 
00100010 5411 16230 
00100011 18797 20965 
00100100 561 3510 
00100101 2585 3394 
00100110 3087 4308 
00100111 4456 5928 
00101000 1902 3988 
00101001 1355 1639 
00101010 238 247 
00101011 1009 1027 
00101100 0 0 
00101101 16 16 
00101110 13 13 
00101111 59 61 
00110000 17172 29023 
00110001 15640 19877 
00110010 16224 19038 
00110011 43362 45097 
00110100 5714 7140 
00110101 12661 14090 
00110110 25702 29286 
00110111 104072 107348 
00111000 11 18 
00111001 47 55 
00111010 5 7 
00111011 197 219 
00111100 10 10 
00111101 420 420 
00111110 34 37 
00111111 425 436 
01000000 17796 127016 
01000001 5819 20182 
01000010 577 579 
01000011 3754 3766 
01000100 119 124 
01000101 28 28 
01000110 1902 1902 
01000111 3126 3126 
01001000 15689 30906 
01001001 2967 6355 
01001010 308 308 
01001011 2251 2252 
01001100 0 0 
01001101 21 21 
01001110 303 303 
01001111 1205 1205 
01010000 4153 4256 
01010001 2194 2217 
01010010 714 720 
01010011 6579 6586 
01010100 837 858 
01010101 1922 1926 
01010110 5059 5114 
01010111 38052 38107 
01011000 379 399 
01011001 660 685 
01011010 254 257 
01011011 3099 3101 
01011100 153 153 
01011101 59 59 
01011110 645 649 
01011111 8975 8980 
01100000 1606 5764 
01100001 1584 2269 
01100010 382 399 
01100011 2610 2623 
01100100 4 5 
01100101 43 43 
01100110 135 139 
01100111 446 446 
01101000 2689 2946 
01101001 1340 1347 
01101010 244 247 
01101011 2342 2358 
01101100 1 1 
01101101 17 17 
01101110 72 72 
01101111 125 127 
01110000 1928 1992 
01110001 2615 2634 
01110010 74 86 
01110011 2162 2180 
01110100 130 130 
01110101 755 757 
01110110 376 380 
01110111 6174 6180 
01111000 56 65 
01111001 169 173 
01111010 43 43 
01111011 1271 1286 
01111100 27 28 
01111101 908 908 
01111110 186 187 
01111111 2779 2786 
10000000 2350 19619 
10000001 3698 7003 
10000010 456 465 
10000011 1179 1183 
10000100 2 2 
10000101 0 0 
10000110 422 422 
10000111 655 655 
10001000 2597 5468 
10001001 1120 1124 
10001010 200 223 
10001011 1590 1608 
10001100 0 0 
10001101 1 1 
10001110 172 172 
10001111 778 778 
10010000 348 371 
10010001 459 482 
10010010 51 60 
10010011 1203 1243 
10010100 9 9 
10010101 7 7 
10010110 487 487 
10010111 1202 1202 
10011000 522 571 
10011001 1441 1465 
10011010 195 202 
10011011 535 537 
10011100 68 68 
10011101 126 126 
10011110 460 462 
10011111 6304 6308 
10100000 11402 13021 
10100001 718 1826 
10100010 52 58 
10100011 781 799 
10100100 0 0 
10100101 8 8 
10100110 0 0 
10100111 31 31 
10101000 415 485 
10101001 861 868 
10101010 125 128 
10101011 1160 1174 
10101100 0 0 
10101101 16 16 
10101110 7 7 
10101111 38 38 
10110000 21 21 
10110001 33 37 
10110010 6 13 
10110011 111 136 
10110100 7 7 
10110101 97 97 
10110110 69 69 
10110111 325 325 
10111000 71 93 
10111001 217 219 
10111010 8 8 
10111011 321 340 
10111100 16 16 
10111101 837 837 
10111110 109 109 
10111111 906 910 
11000000 1482 1865 
11000001 2023 3096 
11000010 86 86 
11000011 1185 1185 
11000100 11 11 
11000101 2 2 
11000110 1382 1382 
11000111 1121 1121 
11001000 6548 10283 
11001001 912 1904 
11001010 954 979 
11001011 75313 75321 
11001100 0 0 
11001101 20 20 
11001110 882 883 
11001111 31221 31221 
11010000 146 154 
11010001 186 186 
11010010 60 60 
11010011 1308 1308 
11010100 21 21 
11010101 35 35 
11010110 884 884 
11010111 2060 2060 
11011000 3424 3614 
11011001 11552 11625 
11011010 3329 3336 
11011011 5383 5389 
11011100 771 771 
11011101 1227 1227 
11011110 3880 3883 
11011111 68574 68574 
11100000 225 225 
11100001 585 588 
11100010 66 67 
11100011 1050 1051 
11100100 2 2 
11100101 2 2 
11100110 3 3 
11100111 9 9 
11101000 494 494 
11101001 1167 1167 
11101010 579 592 
11101011 19503 19527 
11101100 2 2 
11101101 127 127 
11101110 286 286 
11101111 4131 4131 
11110000 28 32 
11110001 52 52 
11110010 6 7 
11110011 168 182 
11110100 17 17 
11110101 66 66 
11110110 13 13 
11110111 664 664 
11111000 931 955 
11111001 3443 3443 
11111010 745 745 
11111011 44779 44819 
11111100 314 314 
11111101 63514 63514 
11111110 856 856 
11111111 77567 77567 
