00000000 278228 49248979 
00000001 147063 692349 
00000010 22501 53524 
00000011 27992 34352 
00000100 11491 70214 
00000101 16544 18218 
00000110 19885 26057 
00000111 40902 44106 
00001000 5513 40300 
00001001 4610 4617 
00001010 115 117 
00001011 1101 1104 
00001100 0 0 
00001101 1 1 
00001110 235 237 
00001111 1382 1382 
00010000 46984 119291 
00010001 40544 49322 
00010010 12473 15891 
00010011 27426 29179 
00010100 30916 36080 
00010101 58057 59061 
00010110 48218 58472 
00010111 127865 132504 
00011000 76 81 
00011001 866 866 
00011010 71 94 
00011011 478 478 
00011100 24 24 
00011101 2 2 
00011110 140 140 
00011111 753 754 
00100000 64461 3273267 
00100001 22834 67757 
00100010 1219 2615 
00100011 4212 6081 
00100100 7861 12561 
00100101 3588 3812 
00100110 10300 11850 
00100111 23558 25670 
00101000 872 873 
00101001 526 527 
00101010 5 6 
00101011 47 47 
00101100 2 2 
00101101 4 4 
00101110 69 69 
00101111 476 479 
00110000 17878 31558 
00110001 7087 10921 
00110010 14629 16502 
00110011 27519 28089 
00110100 5855 6797 
00110101 5452 6061 
00110110 20687 23559 
00110111 97391 102117 
00111000 87 87 
00111001 170 170 
00111010 3 3 
00111011 169 169 
00111100 49 50 
00111101 247 247 
00111110 61 63 
00111111 1772 1778 
01000000 26092 107471 
01000001 27241 27503 
01000010 323 324 
01000011 3554 3585 
01000100 119 126 
01000101 27 27 
01000110 1645 1667 
01000111 3750 3777 
01001000 7284 10329 
01001001 5510 5510 
01001010 487 487 
01001011 2647 2647 
01001100 0 0 
01001101 16 16 
01001110 330 336 
01001111 2426 2430 
01010000 1089 1149 
01010001 4756 4760 
01010010 86 91 
01010011 3581 3612 
01010100 251 264 
01010101 2 2 
01010110 5925 6347 
01010111 41225 41287 
01011000 306 306 
01011001 4373 4373 
01011010 118 118 
01011011 2346 2346 
01011100 87 87 
01011101 4 4 
01011110 461 461 
01011111 3779 3779 
01100000 5792 8625 
01100001 1963 1972 
01100010 6 7 
01100011 252 260 
01100100 7 7 
01100101 7 7 
01100110 595 600 
01100111 3210 3210 
01101000 953 954 
01101001 5547 5547 
01101010 8 11 
01101011 197 197 
01101100 1 1 
01101101 6 6 
01101110 283 283 
01101111 7723 7723 
01110000 1834 1842 
01110001 3034 3050 
01110010 205 205 
01110011 1601 1622 
01110100 199 200 
01110101 1285 1285 
01110110 1082 1122 
01110111 19391 19407 
01111000 117 118 
01111001 685 687 
01111010 31 33 
01111011 509 509 
01111100 55 57 
01111101 978 978 
01111110 258 260 
01111111 25500 25519 
10000000 2856 13795 
10000001 3374 3765 
10000010 17 19 
10000011 636 636 
10000100 2 2 
10000101 0 0 
10000110 106 106 
10000111 382 382 
10001000 2942 2942 
10001001 1549 1549 
10001010 26 28 
10001011 776 778 
10001100 0 0 
10001101 1 1 
10001110 132 133 
10001111 2949 2954 
10010000 183 213 
10010001 1192 1194 
10010010 0 0 
10010011 458 458 
10010100 16 16 
10010101 1 1 
10010110 149 149 
10010111 1739 1743 
10011000 190 194 
10011001 2261 2267 
10011010 0 0 
10011011 245 245 
10011100 143 143 
10011101 0 0 
10011110 565 565 
10011111 7146 7148 
10100000 1094 1418 
10100001 511 513 
10100010 1 1 
10100011 10 13 
10100100 0 0 
10100101 3 3 
10100110 44 44 
10100111 252 252 
10101000 407 409 
10101001 335 335 
10101010 3 4 
10101011 30 32 
10101100 0 0 
10101101 79 79 
10101110 54 54 
10101111 713 717 
10110000 67 68 
10110001 95 95 
10110010 28 28 
10110011 106 108 
10110100 15 15 
10110101 256 256 
10110110 79 79 
10110111 1776 1781 
10111000 871 873 
10111001 1407 1407 
10111010 36 38 
10111011 295 295 
10111100 49 49 
10111101 1429 1429 
10111110 276 277 
10111111 4436 4438 
11000000 2441 2445 
11000001 3140 3140 
11000010 1 1 
11000011 726 726 
11000100 11 11 
11000101 2 2 
11000110 490 490 
11000111 719 719 
11001000 14710 14712 
11001001 24314 24314 
11001010 99 99 
11001011 38233 38233 
11001100 0 0 
11001101 2 2 
11001110 897 897 
11001111 54616 54624 
11010000 123 123 
11010001 1327 1327 
11010010 0 0 
11010011 1306 1306 
11010100 19 19 
11010101 1 1 
11010110 367 367 
11010111 5316 5317 
11011000 2970 2979 
11011001 20074 20086 
11011010 0 0 
11011011 1836 1836 
11011100 1317 1317 
11011101 2 2 
11011110 5169 5169 
11011111 68356 68356 
11100000 753 756 
11100001 299 299 
11100010 0 0 
11100011 5 5 
11100100 2 2 
11100101 3 3 
11100110 54 54 
11100111 352 352 
11101000 5496 5496 
11101001 18910 18911 
11101010 18 19 
11101011 2123 2126 
11101100 3 3 
11101101 570 570 
11101110 522 522 
11101111 18259 18267 
11110000 76 76 
11110001 231 231 
11110010 44 44 
11110011 188 188 
11110100 23 23 
11110101 245 245 
11110110 93 93 
11110111 3129 3129 
11111000 2401 2401 
11111001 5538 5538 
11111010 560 561 
11111011 5156 5156 
11111100 640 640 
11111101 14520 14520 
11111110 2047 2054 
11111111 220168 220185 
