00000000 240813 51275405 
00000001 124219 651061 
00000010 20026 89752 
00000011 32000 37163 
00000100 4675 55200 
00000101 9019 10691 
00000110 15824 21576 
00000111 36373 39643 
00001000 4784 87582 
00001001 4207 5015 
00001010 38 40 
00001011 422 429 
00001100 0 475 
00001101 0 0 
00001110 300 303 
00001111 1424 1427 
00010000 59413 147966 
00010001 38247 47767 
00010010 15651 20369 
00010011 26390 27682 
00010100 13020 18215 
00010101 1979 2710 
00010110 32012 39354 
00010111 98142 102220 
00011000 212 322 
00011001 403 466 
00011010 87 117 
00011011 197 198 
00011100 43 43 
00011101 0 2 
00011110 308 313 
00011111 2187 2215 
00100000 48450 3116188 
00100001 19750 66513 
00100010 1345 9524 
00100011 5364 6175 
00100100 7906 24303 
00100101 5894 6705 
00100110 10532 12309 
00100111 39624 42684 
00101000 469 2581 
00101001 496 770 
00101010 5 14 
00101011 103 120 
00101100 2 745 
00101101 20 20 
00101110 68 68 
00101111 578 579 
00110000 24884 41133 
00110001 15007 20507 
00110010 8675 11135 
00110011 23283 24720 
00110100 9846 11419 
00110101 16860 18732 
00110110 35721 38910 
00110111 146810 150486 
00111000 95 100 
00111001 166 170 
00111010 5 7 
00111011 288 310 
00111100 49 49 
00111101 575 575 
00111110 50 50 
00111111 2741 2746 
01000000 14871 22880 
01000001 13286 18541 
01000010 434 436 
01000011 3387 3420 
01000100 2 48 
01000101 0 0 
01000110 310 312 
01000111 2197 2206 
01001000 4435 10934 
01001001 1537 4280 
01001010 120 120 
01001011 1284 1285 
01001100 0 564 
01001101 0 0 
01001110 173 179 
01001111 2299 2303 
01010000 5924 6112 
01010001 4135 4159 
01010010 1469 1516 
01010011 2975 2983 
01010100 1033 1041 
01010101 0 4 
01010110 6287 6364 
01010111 39202 39273 
01011000 535 556 
01011001 1207 1235 
01011010 93 98 
01011011 774 774 
01011100 168 168 
01011101 0 0 
01011110 693 707 
01011111 7176 7200 
01100000 800 955 
01100001 261 270 
01100010 56 73 
01100011 518 531 
01100100 6 137 
01100101 49 49 
01100110 815 819 
01100111 3156 3156 
01101000 1717 2149 
01101001 208 211 
01101010 39 42 
01101011 1055 1067 
01101100 1 1600 
01101101 22 22 
01101110 283 283 
01101111 1933 1933 
01110000 2758 2832 
01110001 3015 3034 
01110010 425 443 
01110011 1285 1303 
01110100 284 284 
01110101 1737 1739 
01110110 1206 1207 
01110111 18052 18057 
01111000 149 157 
01111001 655 657 
01111010 43 43 
01111011 1212 1227 
01111100 57 57 
01111101 1459 1459 
01111110 257 257 
01111111 8779 8781 
10000000 2274 10707 
10000001 3661 4434 
10000010 419 426 
10000011 1065 1069 
10000100 0 0 
10000101 0 0 
10000110 58 58 
10000111 389 389 
10001000 2150 5021 
10001001 1028 1043 
10001010 62 83 
10001011 788 804 
10001100 0 0 
10001101 0 2 
10001110 125 126 
10001111 3671 3683 
10010000 402 443 
10010001 1023 1032 
10010010 16 19 
10010011 458 459 
10010100 16 16 
10010101 0 0 
10010110 221 221 
10010111 1214 1219 
10011000 766 819 
10011001 2203 2237 
10011010 146 152 
10011011 245 246 
10011100 143 143 
10011101 0 0 
10011110 782 784 
10011111 10648 10668 
10100000 11155 12468 
10100001 161 183 
10100010 2 8 
10100011 77 95 
10100100 0 0 
10100101 11 11 
10100110 60 60 
10100111 369 369 
10101000 120 190 
10101001 295 302 
10101010 6 9 
10101011 109 123 
10101100 0 0 
10101101 95 95 
10101110 57 57 
10101111 900 900 
10110000 87 88 
10110001 107 111 
10110010 3 10 
10110011 137 162 
10110100 15 15 
10110101 337 337 
10110110 53 53 
10110111 2026 2029 
10111000 912 935 
10111001 1402 1404 
10111010 11 11 
10111011 378 397 
10111100 49 49 
10111101 1591 1591 
10111110 164 164 
10111111 5556 5556 
11000000 1427 1807 
11000001 2091 3164 
11000010 68 68 
11000011 1158 1158 
11000100 0 0 
11000101 0 0 
11000110 35 35 
11000111 386 386 
11001000 2448 6181 
11001001 2219 3212 
11001010 835 860 
11001011 53660 53668 
11001100 0 0 
11001101 0 0 
11001110 696 697 
11001111 50893 50905 
11010000 177 184 
11010001 846 846 
11010010 15 15 
11010011 1305 1305 
11010100 15 15 
11010101 0 0 
11010110 112 112 
11010111 2495 2497 
11011000 7138 7337 
11011001 17471 17558 
11011010 2774 2775 
11011011 1836 1836 
11011100 1467 1467 
11011101 0 2 
11011110 6531 6534 
11011111 105393 105426 
11100000 58 58 
11100001 61 64 
11100010 2 3 
11100011 55 56 
11100100 2 2 
11100101 5 5 
11100110 66 66 
11100111 460 460 
11101000 132 132 
11101001 427 427 
11101010 295 308 
11101011 16773 16797 
11101100 3 3 
11101101 683 683 
11101110 524 524 
11101111 10151 10151 
11110000 97 101 
11110001 253 253 
11110010 7 8 
11110011 190 204 
11110100 23 23 
11110101 284 284 
11110110 87 87 
11110111 2541 2541 
11111000 3187 3211 
11111001 7403 7403 
11111010 752 752 
11111011 44065 44105 
11111100 669 669 
11111101 71027 71027 
11111110 1940 1940 
11111111 136727 136727 
