00000000 231453 52930332 
00000001 90729 636515 
00000010 20185 103216 
00000011 40644 49996 
00000100 8859 37070 
00000101 12192 13654 
00000110 22266 28762 
00000111 25653 28247 
00001000 14623 111372 
00001001 2752 7704 
00001010 250 252 
00001011 1280 1299 
00001100 86 561 
00001101 186 186 
00001110 404 405 
00001111 952 955 
00010000 70205 190033 
00010001 40340 52868 
00010010 32128 43180 
00010011 91703 94951 
00010100 24596 38786 
00010101 18278 19468 
00010110 90894 103085 
00010111 185939 190372 
00011000 228 333 
00011001 376 440 
00011010 93 103 
00011011 1349 1353 
00011100 72 72 
00011101 12 14 
00011110 1185 1192 
00011111 3049 3080 
00100000 39182 3249190 
00100001 13657 77899 
00100010 4963 19367 
00100011 16696 18250 
00100100 572 14862 
00100101 2322 3048 
00100110 1905 3199 
00100111 20827 23072 
00101000 1714 3834 
00101001 870 1154 
00101010 233 242 
00101011 979 997 
00101100 27 770 
00101101 16 16 
00101110 40 40 
00101111 118 119 
00110000 14882 27013 
00110001 11228 14388 
00110010 4272 6347 
00110011 20218 22279 
00110100 4438 5363 
00110101 11519 12874 
00110110 25450 28795 
00110111 83994 86027 
00111000 11 18 
00111001 17 25 
00111010 5 7 
00111011 197 219 
00111100 5 5 
00111101 328 328 
00111110 801 804 
00111111 1395 1401 
01000000 9863 41258 
01000001 6791 21180 
01000010 1106 1111 
01000011 6491 6518 
01000100 93 151 
01000101 116 116 
01000110 1578 1590 
01000111 3923 3932 
01001000 11395 26955 
01001001 1783 5176 
01001010 417 417 
01001011 2533 2538 
01001100 174 738 
01001101 456 456 
01001110 718 718 
01001111 2764 2764 
01010000 10514 11082 
01010001 1671 1713 
01010010 1977 2030 
01010011 7241 7254 
01010100 4304 4654 
01010101 6342 6368 
01010110 10537 10817 
01010111 58498 58655 
01011000 595 616 
01011001 879 909 
01011010 136 143 
01011011 1527 1529 
01011100 196 196 
01011101 79 79 
01011110 1478 1496 
01011111 10358 10386 
01100000 1372 2722 
01100001 1334 2018 
01100010 377 394 
01100011 2588 2601 
01100100 29 161 
01100101 42 42 
01100110 270 270 
01100111 336 336 
01101000 2526 2958 
01101001 1160 1167 
01101010 236 239 
01101011 2289 2305 
01101100 12 1611 
01101101 16 16 
01101110 31 31 
01101111 165 167 
01110000 1003 1069 
01110001 66 69 
01110010 452 470 
01110011 2162 2180 
01110100 94 94 
01110101 452 454 
01110110 1240 1245 
01110111 4651 4656 
01111000 48 57 
01111001 51 53 
01111010 43 43 
01111011 1271 1286 
01111100 4 5 
01111101 481 481 
01111110 635 636 
01111111 2951 2958 
10000000 1901 16305 
10000001 2416 5335 
10000010 456 463 
10000011 658 664 
10000100 37 37 
10000101 145 145 
10000110 556 556 
10000111 1043 1043 
10001000 1978 4849 
10001001 281 296 
10001010 190 211 
10001011 1358 1374 
10001100 38 38 
10001101 126 128 
10001110 990 990 
10001111 4376 4383 
10010000 403 426 
10010001 834 863 
10010010 51 60 
10010011 1203 1243 
10010100 62 62 
10010101 54 54 
10010110 761 764 
10010111 3348 3361 
10011000 850 899 
10011001 2109 2137 
10011010 195 202 
10011011 535 537 
10011100 94 94 
10011101 135 135 
10011110 1168 1170 
10011111 10473 10495 
10100000 11274 13578 
10100001 560 1668 
10100010 51 57 
10100011 780 798 
10100100 12 12 
10100101 8 8 
10100110 37 37 
10100111 237 237 
10101000 345 415 
10101001 685 692 
10101010 122 125 
10101011 1140 1154 
10101100 15 15 
10101101 16 16 
10101110 17 17 
10101111 381 381 
10110000 21 21 
10110001 19 23 
10110010 6 13 
10110011 111 136 
10110100 3 3 
10110101 81 81 
10110110 218 218 
10110111 1219 1219 
10111000 41 63 
10111001 100 102 
10111010 8 8 
10111011 321 340 
10111100 9 9 
10111101 162 162 
10111110 336 336 
10111111 2688 2692 
11000000 1212 1592 
11000001 1140 2213 
11000010 87 87 
11000011 606 606 
11000100 23 23 
11000101 52 52 
11000110 1213 1213 
11000111 1621 1621 
11001000 3085 6818 
11001001 864 1857 
11001010 1076 1101 
11001011 66633 66641 
11001100 114 114 
11001101 140 140 
11001110 5322 5323 
11001111 52273 52277 
11010000 266 274 
11010001 498 501 
11010010 60 60 
11010011 1308 1308 
11010100 287 287 
11010101 258 258 
11010110 788 788 
11010111 7021 7028 
11011000 6380 6570 
11011001 17278 17353 
11011010 3329 3336 
11011011 5383 5389 
11011100 840 840 
11011101 1314 1316 
11011110 5345 5348 
11011111 100579 100612 
11100000 167 167 
11100001 526 529 
11100010 66 67 
11100011 1050 1051 
11100100 4 4 
11100101 2 2 
11100110 20 20 
11100111 179 179 
11101000 385 385 
11101001 1065 1065 
11101010 561 574 
11101011 19041 19065 
11101100 2 2 
11101101 113 113 
11101110 20 20 
11101111 1636 1636 
11110000 25 29 
11110001 27 27 
11110010 6 7 
11110011 168 182 
11110100 3 3 
11110101 39 39 
11110110 100 100 
11110111 974 974 
11111000 846 870 
11111001 3075 3075 
11111010 745 745 
11111011 44779 44819 
11111100 36 36 
11111101 56507 56507 
11111110 574 574 
11111111 24792 24792 
