00000000 186120 50942158 
00000001 72208 720330 
00000010 25431 64809 
00000011 31425 38878 
00000100 10560 47558 
00000101 14470 16196 
00000110 23901 31064 
00000111 48245 52437 
00001000 13799 96557 
00001001 2819 3624 
00001010 120 122 
00001011 1319 1322 
00001100 15 15 
00001101 0 0 
00001110 151 151 
00001111 992 995 
00010000 69597 184059 
00010001 59182 72702 
00010010 19329 27712 
00010011 64037 67581 
00010100 31151 44334 
00010101 32983 34324 
00010110 91334 105775 
00010111 215522 220855 
00011000 170 183 
00011001 908 925 
00011010 59 85 
00011011 321 325 
00011100 71 71 
00011101 8 10 
00011110 1064 1067 
00011111 2426 2457 
00100000 40693 2723428 
00100001 13277 67646 
00100010 2770 6852 
00100011 4232 6005 
00100100 995 3896 
00100101 2672 3468 
00100110 4951 7067 
00100111 28939 32786 
00101000 1000 3077 
00101001 39 323 
00101010 5 14 
00101011 142 160 
00101100 27 27 
00101101 16 16 
00101110 55 55 
00101111 199 201 
00110000 21505 37804 
00110001 15506 20709 
00110010 17732 21021 
00110011 39007 41372 
00110100 5567 6901 
00110101 12769 14375 
00110110 32796 36895 
00110111 144029 149296 
00111000 78 80 
00111001 86 94 
00111010 4 6 
00111011 351 373 
00111100 15 15 
00111101 420 420 
00111110 816 819 
00111111 1774 1785 
01000000 7000 94567 
01000001 6655 11905 
01000010 856 856 
01000011 7093 7111 
01000100 14 14 
01000101 1 1 
01000110 732 734 
01000111 3630 3639 
01001000 12352 21839 
01001001 2447 5189 
01001010 518 518 
01001011 2998 2998 
01001100 5 5 
01001101 5 5 
01001110 193 199 
01001111 2278 2282 
01010000 3496 3615 
01010001 4530 4538 
01010010 1089 1138 
01010011 4667 4681 
01010100 802 815 
01010101 1920 1920 
01010110 3019 3040 
01010111 27793 27872 
01011000 527 530 
01011001 4210 4217 
01011010 27 33 
01011011 1471 1473 
01011100 167 167 
01011101 55 55 
01011110 1254 1272 
01011111 6772 6799 
01100000 628 3585 
01100001 217 226 
01100010 29 46 
01100011 442 463 
01100100 32 33 
01100101 43 43 
01100110 401 405 
01100111 1095 1095 
01101000 865 1122 
01101001 4951 4958 
01101010 12 15 
01101011 557 573 
01101100 13 13 
01101101 17 17 
01101110 105 105 
01101111 6212 6214 
01110000 2080 2101 
01110001 2687 2704 
01110010 630 648 
01110011 2320 2338 
01110100 139 139 
01110101 755 757 
01110110 1455 1460 
01110111 12914 12926 
01111000 87 88 
01111001 259 263 
01111010 33 33 
01111011 1360 1375 
01111100 29 30 
01111101 908 908 
01111110 788 789 
01111111 23664 23673 
10000000 843 10611 
10000001 2948 3718 
10000010 17 19 
10000011 632 632 
10000100 3 3 
10000101 3 3 
10000110 361 361 
10000111 939 939 
10001000 674 3511 
10001001 337 348 
10001010 39 41 
10001011 1070 1072 
10001100 5 5 
10001101 0 2 
10001110 116 117 
10001111 3712 3723 
10010000 467 486 
10010001 1601 1618 
10010010 15 24 
10010011 674 714 
10010100 25 25 
10010101 6 6 
10010110 586 589 
10010111 2233 2234 
10011000 724 747 
10011001 2901 2910 
10011010 49 50 
10011011 780 781 
10011100 88 88 
10011101 126 126 
10011110 771 771 
10011111 8050 8072 
10100000 11036 12351 
10100001 26 50 
10100010 1 7 
10100011 52 72 
10100100 12 12 
10100101 8 8 
10100110 37 37 
10100111 280 280 
10101000 91 161 
10101001 37 44 
10101010 3 6 
10101011 137 151 
10101100 15 15 
10101101 16 16 
10101110 24 24 
10101111 493 493 
10110000 28 29 
10110001 22 26 
10110010 33 40 
10110011 212 239 
10110100 10 10 
10110101 97 97 
10110110 168 168 
10110111 1590 1593 
10111000 786 787 
10111001 962 964 
10111010 37 37 
10111011 608 627 
10111100 25 25 
10111101 837 837 
10111110 277 277 
10111111 3812 3816 
11000000 856 1235 
11000001 1665 2737 
11000010 7 7 
11000011 759 759 
11000100 0 0 
11000101 0 0 
11000110 934 934 
11000111 1110 1110 
11001000 9999 13621 
11001001 2284 3269 
11001010 217 217 
11001011 36890 36890 
11001100 1 1 
11001101 18 18 
11001110 897 897 
11001111 54782 54794 
11010000 163 167 
11010001 1328 1328 
11010010 16 16 
11010011 1683 1683 
11010100 26 26 
11010101 34 34 
11010110 666 666 
11010111 3276 3277 
11011000 6580 6693 
11011001 26251 26265 
11011010 555 561 
11011011 7219 7225 
11011100 779 779 
11011101 1225 1227 
11011110 3382 3382 
11011111 92400 92433 
11100000 24 26 
11100001 24 27 
11100010 0 1 
11100011 37 38 
11100100 6 6 
11100101 2 2 
11100110 20 20 
11100111 222 222 
11101000 4432 4432 
11101001 8987 8987 
11101010 42 55 
11101011 12526 12550 
11101100 4 4 
11101101 127 127 
11101110 306 306 
11101111 16032 16032 
11110000 23 23 
11110001 37 37 
11110010 45 46 
11110011 344 358 
11110100 20 20 
11110101 66 66 
11110110 103 103 
11110111 1530 1530 
11111000 1899 1899 
11111001 3092 3092 
11111010 564 564 
11111011 25672 25712 
11111100 321 321 
11111101 63514 63514 
11111110 1105 1105 
11111111 207205 207205 
